activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,classification
,18178647,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,COc1cccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)c1,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4084376,,CHEMBL4084376,,False,http://qudt.org/vocab/unit#Percent,3015880,=,1,True,=,,Inhibition,%,,97.2,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,97.2,1
,18178648,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,COc1ccccc1-c1cc2nccn2c(Nc2ncccc2C(N)=O)n1,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4064188,,CHEMBL4064188,,False,http://qudt.org/vocab/unit#Percent,3015879,=,1,True,=,,Inhibition,%,,100.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,100.0,1
,18178649,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,COc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1OC,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL1190711,,CHEMBL1190711,,False,http://qudt.org/vocab/unit#Percent,3015878,=,1,True,=,,Inhibition,%,,100.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,100.0,1
,18178671,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,COc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4062694,,CHEMBL4062694,,False,http://qudt.org/vocab/unit#Percent,3015881,=,1,True,=,,Inhibition,%,,99.1,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,99.1,1
,18178672,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,NC(=O)c1cccnc1Nc1nc(-c2ccc3c(c2)OCO3)cc2nccn12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4097172,,CHEMBL4097172,,False,http://qudt.org/vocab/unit#Percent,3015882,=,1,True,=,,Inhibition,%,,94.3,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,94.3,1
,18178673,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,COc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)c(OC)c1,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4069976,,CHEMBL4069976,,False,http://qudt.org/vocab/unit#Percent,3015883,=,1,True,=,,Inhibition,%,,100.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,100.0,1
,18178674,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,COc1cc(OC)cc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)c1,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4104883,,CHEMBL4104883,,False,http://qudt.org/vocab/unit#Percent,3015884,=,1,True,=,,Inhibition,%,,100.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,100.0,1
,18178675,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CCCOc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4080652,,CHEMBL4080652,,False,http://qudt.org/vocab/unit#Percent,3015885,=,1,True,=,,Inhibition,%,,86.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,86.0,1
,18178676,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CCCCOc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4067263,,CHEMBL4067263,,False,http://qudt.org/vocab/unit#Percent,3015886,=,1,True,=,,Inhibition,%,,47.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,47.0,0
,18178677,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,Cc1ccccc1-c1cc2nccn2c(Nc2ncccc2C(N)=O)n1,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4088519,,CHEMBL4088519,,False,http://qudt.org/vocab/unit#Percent,3015887,=,1,True,=,,Inhibition,%,,94.7,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,94.7,1
,18178678,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,Cc1cccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)c1,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4078191,,CHEMBL4078191,,False,http://qudt.org/vocab/unit#Percent,3015888,=,1,True,=,,Inhibition,%,,100.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,100.0,1
,18178679,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,Cc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4096243,,CHEMBL4096243,,False,http://qudt.org/vocab/unit#Percent,3015889,=,1,True,=,,Inhibition,%,,99.2,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,99.2,1
,18178680,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CNC(=O)c1cccnc1Nc1nc(-c2cccc(OC)c2)cc2nccn12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4086082,,CHEMBL4086082,,False,http://qudt.org/vocab/unit#Percent,3015890,=,1,True,=,,Inhibition,%,,0.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,0.0,0
,18178681,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CNC(=O)c1cccnc1Nc1nc(-c2ccc(OC)cc2)cc2nccn12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4104002,,CHEMBL4104002,,False,http://qudt.org/vocab/unit#Percent,3015891,=,1,True,=,,Inhibition,%,,1.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,1.0,0
,18178682,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CNC(=O)c1cccnc1Nc1nc(-c2ccc(OC)c(OC)c2)cc2nccn12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4084308,,CHEMBL4084308,,False,http://qudt.org/vocab/unit#Percent,3015892,=,1,True,=,,Inhibition,%,,0.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,0.0,0
,18178683,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CNC(=O)c1cccnc1Nc1nc(-c2ccc3c(c2)OCO3)cc2nccn12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4062607,,CHEMBL4062607,,False,http://qudt.org/vocab/unit#Percent,3015893,=,1,True,=,,Inhibition,%,,1.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,1.0,0
,18178684,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,NC(=O)c1cccnc1Nc1nc(-c2ccccc2)cc2nccn12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4092062,,CHEMBL4092062,,False,http://qudt.org/vocab/unit#Percent,3015894,=,1,True,=,,Inhibition,%,,99.5,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,99.5,1
,18178685,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CNC(=O)c1cccnc1Nc1nc(-c2ccccc2)cc2nccn12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4071257,,CHEMBL4071257,,False,http://qudt.org/vocab/unit#Percent,3015895,=,1,True,=,,Inhibition,%,,24.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,24.0,0
,18178686,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CCNC(=O)c1cccnc1Nc1nc(-c2ccccc2)cc2nccn12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4076099,,CHEMBL4076099,,False,http://qudt.org/vocab/unit#Percent,3015896,=,1,True,=,,Inhibition,%,,20.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,20.0,0
,18178687,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CCCNC(=O)c1cccnc1Nc1nc(-c2ccccc2)cc2nccn12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4061788,,CHEMBL4061788,,False,http://qudt.org/vocab/unit#Percent,3015897,=,1,True,=,,Inhibition,%,,16.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,16.0,0
,18178688,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CC(C)NC(=O)c1cccnc1Nc1nc(-c2ccccc2)cc2nccn12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4073982,,CHEMBL4073982,,False,http://qudt.org/vocab/unit#Percent,3015898,=,1,True,=,,Inhibition,%,,0.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,0.0,0
,18178689,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CCCCNC(=O)c1cccnc1Nc1nc(-c2ccccc2)cc2nccn12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4100752,,CHEMBL4100752,,False,http://qudt.org/vocab/unit#Percent,3015899,=,1,True,=,,Inhibition,%,,8.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,8.0,0
,18178690,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CCC(C)NC(=O)c1cccnc1Nc1nc(-c2ccccc2)cc2nccn12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4086425,,CHEMBL4086425,,False,http://qudt.org/vocab/unit#Percent,3015900,=,1,True,=,,Inhibition,%,,29.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,29.0,0
,18178691,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,O=C(NCc1ccccc1)c1cccnc1Nc1nc(-c2ccccc2)cc2nccn12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4077621,,CHEMBL4077621,,False,http://qudt.org/vocab/unit#Percent,3015901,=,1,True,=,,Inhibition,%,,2.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,2.0,0
,18178692,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CN(C)C(=O)c1cccnc1Nc1nc(-c2ccccc2)cc2nccn12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4086007,,CHEMBL4086007,,False,http://qudt.org/vocab/unit#Percent,3015902,=,1,True,=,,Inhibition,%,,58.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,58.0,0
,18178693,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,COc1ccc(-c2cccc(-c3cc4nccn4c(Nc4ncccc4C(N)=O)n3)c2)cc1,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4103925,,CHEMBL4103925,,False,http://qudt.org/vocab/unit#Percent,3015903,=,1,True,=,,Inhibition,%,,84.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,84.0,1
,18178694,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CNC(=O)c1cccnc1Nc1cc(-c2ccccc2)cc2[nH]ccc12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4078116,,CHEMBL4078116,,False,http://qudt.org/vocab/unit#Percent,3015904,=,1,True,=,,Inhibition,%,,29.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,29.0,0
,18178695,[],CHEMBL4039103,Inhibition of human wild type GCK (M1 to G318 residues) expressed in mammalian expression system at 1 uM by KINOMEScan assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CNC(=O)c1cccnc1Nc1cc(-c2ccc(OC)cc2)cc2[nH]ccc12,,,CHEMBL4038294,Bioorg Med Chem Lett,2017.0,,CHEMBL4096171,,CHEMBL4096171,,False,http://qudt.org/vocab/unit#Percent,3015905,=,1,True,=,,Inhibition,%,,2.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,2.0,0
,18203746,[],CHEMBL4044033,Inhibition of wild-type human partial length MAP4K2 (M1 to G318 residues) expressed in HEK293 cells assessed as residual activity at 1000 nM after 30 mins by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000219,cell-based format,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccc(F)cc4)nc3N(C3CCN(C(=O)/C=C/CN(C)C)CC3)C2=O)c1Cl,,,CHEMBL4043093,Eur J Med Chem,2017.0,,CHEMBL4092508,,CHEMBL4092508,,False,http://qudt.org/vocab/unit#Percent,3020066,=,1,False,=,,Activity,%,,100.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,100.0,0
,18253219,[],CHEMBL4054893,Inhibition of human GCK (M1 to G318 residues) expressed in mammalian expression system assessed as residual activity at 50 nM by KINOMEscan assay relative to control,B,,,BAO_0001103,BAO_0000019,assay format,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)CC[C@]1(C)N,,,CHEMBL4052645,Bioorg Med Chem Lett,2017.0,,CHEMBL4096145,,CHEMBL4096145,,False,http://qudt.org/vocab/unit#Percent,3028953,=,1,False,=,,Activity,%,,3.6,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,3.6,1
,18253220,[],CHEMBL4054893,Inhibition of human GCK (M1 to G318 residues) expressed in mammalian expression system assessed as residual activity at 50 nM by KINOMEscan assay relative to control,B,,,BAO_0001103,BAO_0000019,assay format,COc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1,,,CHEMBL4052645,Bioorg Med Chem Lett,2017.0,,CHEMBL4080797,,CHEMBL4080797,,False,http://qudt.org/vocab/unit#Percent,3028982,=,1,False,=,,Activity,%,,26.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,26.0,1
,18440288,[],CHEMBL4157112,Binding affinity to wild-type human partial length MAP4K2 (M1 to G318 residues) expressed in mammalian expression system assessed as residual binding at 1 uM by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000019,assay format,Cc1cccc(S(=O)(=O)Nc2cc(-c3sc(NC(=O)[C@@H](N)C(C)C)nc3C)cnc2Cl)c1,,,CHEMBL4152344,Eur J Med Chem,2018.0,,CHEMBL4174988,,CHEMBL4174988,,False,http://qudt.org/vocab/unit#Percent,3060325,=,1,False,=,,Activity,%,,96.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,96.0,0
,18449807,[],CHEMBL4178044,Inhibition of human GCK (2 to 812 residues) assessed as residual activity at 500 nM in presence of 33P-ATP by filter binding assay relative to control,B,,,BAO_0001103,BAO_0000357,single protein format,Cc1cccc(-c2nc(N)sc2-c2ccc3ncccc3n2)c1,,,CHEMBL4177526,Bioorg Med Chem,2017.0,,CHEMBL4209540,,CHEMBL4209540,,False,http://qudt.org/vocab/unit#Percent,3061808,=,1,False,=,,Activity,%,,133.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,133.0,0
,18484244,[],CHEMBL4185891,Binding affinity to wild-type human partial length MAP4K2 (M1 to G318 residues) expressed in HEK293 cells at 1 uM by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000219,cell-based format,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,,,CHEMBL4184148,Bioorg Med Chem Lett,2017.0,,CHEMBL3969370,,CHEMBL3969370,,False,http://qudt.org/vocab/unit#Percent,3068012,=,1,False,=,,Activity,%,,92.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,92.0,0
,18484728,[],CHEMBL4185891,Binding affinity to wild-type human partial length MAP4K2 (M1 to G318 residues) expressed in HEK293 cells at 1 uM by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000219,cell-based format,CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,,,CHEMBL4184148,Bioorg Med Chem Lett,2017.0,,CHEMBL4206831,,CHEMBL4206831,,False,http://qudt.org/vocab/unit#Percent,3068013,=,1,False,=,,Activity,%,,97.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,97.0,0
,18507778,[],CHEMBL4190984,Inhibition of recombinant human GCK (1 to 473 residues) at 1 uM using myelin basic protein as substrate after 40 mins in presence of [gamma-33P]ATP by scintillation counting method,B,,,BAO_0000201,BAO_0000357,single protein format,CS(=O)(=O)c1ccc(-n2nc(-c3cnc4[nH]ccc4c3)c3c(N)ncnc32)cc1,,,CHEMBL4190187,Bioorg Med Chem Lett,2017.0,,CHEMBL4207014,,CHEMBL4207014,,False,http://qudt.org/vocab/unit#Percent,3072743,=,1,True,=,,Inhibition,%,,52.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,52.0,0
,18558395,[],CHEMBL4201009,Inhibition of GCK (unknown origin) by radiometric biochemical kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)cn1,,,CHEMBL4196175,J Med Chem,2018.0,"{'bei': '14.79', 'le': '0.28', 'lle': '2.02', 'sei': '7.83'}",CHEMBL1214141,,CHEMBL1214141,8.1,False,http://www.openphacts.org/units/Nanomolar,3081225,=,1,True,=,,IC50,nM,,8.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,IC50,nM,UO_0000065,,8.0,1
,18558396,[],CHEMBL4201009,Inhibition of GCK (unknown origin) by radiometric biochemical kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1Cc2cnc(Nc3ccccc3)nc2N(C)C1=O,,,CHEMBL4196175,J Med Chem,2018.0,"{'bei': '13.76', 'le': '0.26', 'lle': '0.95', 'sei': '8.10'}",CHEMBL1214142,,CHEMBL1214142,7.33,False,http://www.openphacts.org/units/Nanomolar,3081226,=,1,True,=,,IC50,nM,,47.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,IC50,nM,UO_0000065,,47.0,1
,18558397,[],CHEMBL4201009,Inhibition of GCK (unknown origin) by radiometric biochemical kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCN1CCN(c2ccc(Nc3ncc4c(n3)N(C)C(=O)N(c3cc(NC(=O)c5cccc(C(F)(F)F)c5)ccc3C)C4)cc2)CC1,,,CHEMBL4196175,J Med Chem,2018.0,"{'bei': '12.56', 'le': '0.24', 'lle': '1.58', 'sei': '8.35'}",CHEMBL4209948,,CHEMBL4209948,8.1,False,http://www.openphacts.org/units/Nanomolar,3081227,=,1,True,=,,IC50,nM,,8.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,IC50,nM,UO_0000065,,8.0,1
,18558398,[],CHEMBL4201009,Inhibition of GCK (unknown origin) by radiometric biochemical kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCN1CCN(c2ccc(Nc3ncc4c(n3)N(C)C(=O)N(c3cc(NC(=O)c5cccc(C(F)(F)F)c5)ccc3C)C4)cn2)CC1,,,CHEMBL4196175,J Med Chem,2018.0,"{'bei': '12.63', 'le': '0.24', 'lle': '2.24', 'sei': '7.43'}",CHEMBL4214863,,CHEMBL4214863,8.15,False,http://www.openphacts.org/units/Nanomolar,3081228,=,1,True,=,,IC50,nM,,7.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,IC50,nM,UO_0000065,,7.0,1
,18558399,[],CHEMBL4201009,Inhibition of GCK (unknown origin) by radiometric biochemical kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCN(c2ccc(Nc3ncc4c(n3)N(C)C(=O)N(c3cc(NC(=O)c5cccc(C(F)(F)F)c5)ccc3C)C4)cn2)CC1,,,CHEMBL4196175,J Med Chem,2018.0,"{'bei': '13.64', 'le': '0.26', 'lle': '3.56', 'sei': '7.09'}",CHEMBL4214342,,CHEMBL4214342,9.0,False,http://www.openphacts.org/units/Nanomolar,3081229,=,1,True,=,,IC50,nM,,1.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,IC50,nM,UO_0000065,,1.0,1
,18558400,[],CHEMBL4201009,Inhibition of GCK (unknown origin) by radiometric biochemical kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCN1CCN(C(=O)c2ccc(Nc3ncc4c(n3)N(C)C(=O)N(c3cc(NC(=O)c5cccc(C(F)(F)F)c5)ccc3C)C4)cn2)CC1,,,CHEMBL4196175,J Med Chem,2018.0,"{'bei': '12.91', 'le': '0.24', 'lle': '3.15', 'sei': '6.85'}",CHEMBL4202685,,CHEMBL4202685,8.7,False,http://www.openphacts.org/units/Nanomolar,3081230,=,1,True,=,,IC50,nM,,2.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,IC50,nM,UO_0000065,,2.0,1
